data,sp500_retorno,sp500_peso,sp500_saldo,sp500_mov,ouro_retorno,ouro_peso,ouro_saldo,ouro_mov,tbond_retorno,tbond_peso,tbond_saldo,tbond_mov,bil_retorno,bil_peso,bil_saldo,bil_mov,saldo_total,retorno_total
2016-11-01,0.0979,0.2739702494332657,72058.28341649982,0.0,-0.0248,0.22412939410175653,58949.39116769574,0.0,-0.0275,0.27185331948311875,71501.49909909267,0.0,0.0611,0.23004703698185908,60505.81997226173,0.0,263014.99365554994,0.024894031695229524
2016-12-01,-0.025,0.2794873558353416,70256.82633108733,0.0,-0.0606,0.22029443030934445,55377.05806293338,0.0,-0.0513,0.26984705645048923,67833.47219530922,0.0,-0.0429,0.23037115740482464,57910.1202954517,0.0,251377.47688478164,-0.04424659069440373
2017-01-01,-0.0224,0.2792391707794796,68683.07342127098,0.0,0.0104,0.22748346587688228,55952.97946678789,0.0,-0.0317,0.26704263133815576,65683.15112671792,0.0,-0.0391,0.22623473200548236,55645.83459189954,0.0,245965.03860667633,-0.021531118639503632
2017-02-01,0.0316,0.2836288302811381,70853.45854138314,0.0,0.0256,0.22971563183745108,57385.37574113766,0.0,0.0081,0.26506166044667334,66215.18465084433,0.0,-0.0052,0.2215938774347374,55356.47625202166,0.0,249810.4951853868,0.015634159230490274
2017-03-01,0.0134,0.2841729076575016,71802.89488583767,0.0,0.0143,0.23036069068718681,58205.986614235924,0.0,0.0053,0.2634474467863324,66566.1251294938,0.0,0.0134,0.2220189548689792,56098.25303379875,0.0,252673.25966336613,0.011459744619035428
2017-04-01,0.0189,0.2839690191561313,73159.96959918,0.0,0.0252,0.2316187415505907,59672.77747691467,0.0,0.0235,0.264446954033748,68130.4290700369,0.0,0.0102,0.2199652852595301,56670.455214743495,0.0,257633.63136087504,0.019631565699186115
2017-05-01,0.0354,0.2850428065027629,75749.83252299097,0.0,0.024,0.22993475347526643,61104.92413636062,0.0,0.0407,0.2668056898309089,70903.3375331874,0.0,0.0233,0.2182167501910616,57990.87682124702,0.0,265748.97101378604,0.03149953525106208
2017-06-01,0.0193,0.28695989240185144,77211.8042906847,0.0,-0.0073,0.22544039191127943,60658.858190165185,0.0,0.0203,0.26886363434434213,72342.67528511111,0.0,0.0149,0.21873608134252698,58854.940885883596,0.0,269068.2786518446,0.012490387546548076
2017-07-01,-0.0339,0.290125194222684,74594.32412523049,0.0,-0.0311,0.22858769476071947,58772.36770045105,0.0,-0.0604,0.264373082172122,67973.1776978904,0.0,-0.0524,0.21691402884447453,55770.94198346329,0.0,257110.81150703522,-0.04444027071761025
2017-08-01,0.0097,0.2851510332668075,75317.88906924523,0.0,0.0503,0.2337025023419973,61728.617795783735,0.0,0.0413,0.26797251472404776,70780.46993681327,0.0,0.0096,0.2131739496671474,56306.34302650454,0.0,264133.3198283468,0.02731315840103976
2017-09-01,0.0264,0.2931459689930602,77306.2813406733,0.0,-0.0242,0.2284107343096461,60234.78524512577,0.0,-0.0185,0.263434644863152,69471.03124298222,0.0,0.007,0.21500865183414175,56700.487427690074,0.0,263712.58525647136,-0.0015928871531575295
2017-10-01,0.0564,0.2983814228085338,81666.35560828728,0.0,0.0261,0.22582169296963514,61806.91314002356,0.0,0.031,0.26169234327413027,71624.63321151467,0.0,0.0335,0.21410454094770073,58599.953756517694,0.0,273697.8557163432,0.037864216643891835
2017-11-01,0.0147,0.30358446587553495,82866.85103572911,0.0,-0.0099,0.2241892705656277,61195.02469993733,0.0,-0.0077,0.2603778951056609,71073.123535786,0.0,-0.0132,0.21184836845317642,57826.43436693166,0.0,272961.4336383841,-0.0026906388288344685
2017-12-01,0.0304,0.30311766766045584,85386.00330721527,0.0,0.0429,0.22656005769947446,63820.29125956464,0.0,0.0346,0.2610372233013806,73532.2536101242,0.0,0.0195,0.2092850513386892,58954.04983708682,0.0,281692.5980139909,0.031986805825374276
2018-01-01,0.0144,0.3150769341908992,86615.56175483917,0.0,-0.0087,0.23013600651559438,63265.05472560643,0.0,-0.0708,0.24854656310745177,68326.1700545274,0.0,-0.0383,0.20624049618605472,56696.109728326395,0.0,274902.8962632994,-0.024103230963684386
2018-02-01,-0.0178,0.31052132440093333,85073.80475560304,0.0,0.002,0.23138072800910886,63391.58483505764,0.0,-0.0111,0.24662382436738747,67567.74956692215,0.0,0.0219,0.21147412322257028,57937.75453137674,0.0,273970.8936889596,-0.0033902973995848518
2018-03-01,-0.0061,0.3023363483940366,84554.85454659385,0.0,0.0266,0.23269373259335785,65077.80099167018,0.0,0.0484,0.253290139556095,70838.02864596118,0.0,0.0218,0.21167977945651065,59200.79758016075,0.0,279671.48176438594,0.0208072762718301
2018-04-01,0.0435,0.30520106518369033,88232.99071937069,0.0,0.0332,0.23257997089316304,67238.38398459363,0.0,0.0168,0.2491477956401712,72028.10752721333,0.0,0.0405,0.21307116828297562,61598.42988215727,0.0,289097.91211333487,0.033705368489771015
2018-05-01,0.1012,0.30932154177261595,97162.169380171,0.0,0.0635,0.22765003663096484,71508.02136761532,0.0,0.0971,0.251571351309404,79022.03676810574,0.0,0.0783,0.21145707028701521,66421.58694193017,0.0,314113.81445782224,0.08653089938152303
2018-06-01,0.0418,0.3125123447398682,101223.54806026215,0.0,0.0004,0.22085847324540311,71536.62457616237,0.0,0.0411,0.2539956548378593,82269.84247927488,0.0,0.0369,0.21263352717686926,68872.5435000874,0.0,323902.55861578684,0.031163048893155132
2018-07-01,0.0,0.3231335751072229,101223.54806026215,0.0,-0.0569,0.21537074917263507,67466.19063777874,0.0,-0.0508,0.24928659459716568,78090.53448132772,0.0,-0.0348,0.21220908112297635,66475.77898628436,0.0,313256.052165653,-0.03286947313918176
2018-08-01,0.1471,0.3300749905663496,116113.53197992672,0.0,0.0932,0.20966000699325588,73754.03960521972,0.0,0.1255,0.24984673498268484,87890.89655873436,0.0,0.1135,0.21041826745770975,74020.77990122764,0.0,351779.2480451084,0.12297670105056402
2018-09-01,-0.0289,0.33425572864385555,112757.85090570683,0.0,-0.042,0.20945145928664582,70656.36994180048,0.0,-0.0629,0.24415290825075395,82362.55916518996,0.0,-0.0332,0.2121399038187448,71563.29000850688,0.0,337340.0700212041,-0.04104613363109111
2018-10-01,-0.1426,0.3195411952039144,96678.58136655303,0.0,-0.0596,0.21961425575572113,66445.25029326917,0.0,-0.1077,0.24290547946192453,73492.111543099,0.0,-0.0786,0.2179390695784401,65938.41541383824,0.0,302554.3586167594,-0.1031176385368574
2018-11-01,0.0604,0.3217827535666517,102517.96768109284,0.0,0.0479,0.21854785968609927,69627.97778231677,0.0,0.0578,0.24400968471994305,77739.95559029012,0.0,0.042,0.2156597020273059,68707.82886121944,0.0,318593.7299149192,0.0530131886762093
2018-12-01,-0.085,0.29402408970736005,93803.94042819995,0.0,0.057,0.2306856614510026,73596.77251590883,0.0,0.0615,0.2586581211371536,82520.96285909296,0.0,0.0059,0.21663212770448373,69113.20505150064,0.0,319034.8808547024,0.001384681801179788
2019-01-01,0.0243,0.30746267949795214,96083.3761806052,0.0,-0.0215,0.2304431229560489,72014.44190681679,0.0,-0.0468,0.2517053653955221,78658.98179728742,0.0,-0.0487,0.21038883215047682,65747.39196549256,0.0,312504.191850202,-0.020470141029734767
2019-02-01,0.0409,0.3154473915086645,100013.18626639196,0.0,0.0046,0.22818256106533513,72345.70833958815,0.0,-0.0053,0.24678008834375292,78242.08919376179,0.0,0.0107,0.20958995908224748,66450.88905952332,0.0,317051.8728592652,0.014552384024477671
2019-03-01,0.0659,0.3163092608318957,106604.05524134719,0.0,0.0303,0.22116411131841218,74537.78330227768,0.0,0.1031,0.2560905214987729,86308.84858963863,0.0,0.047,0.20643610635091922,69574.08084532092,0.0,337024.7679785844,0.06299566988580718
2019-04-01,0.051,0.3270137525279108,112040.8620586559,0.0,0.0045,0.21853247765064865,74873.20332713792,0.0,-0.0111,0.2491135067848139,85350.82037029364,0.0,0.0112,0.20534026303662667,70353.3105507885,0.0,342618.19630687597,0.016596490405853537
2019-05-01,-0.0569,0.30589014368493195,105665.73700751837,0.0,0.0267,0.2225365101336877,76872.3178559725,0.0,0.0763,0.265933063759518,91863.08796454706,0.0,0.0097,0.20564028242186244,71035.73766313115,0.0,345436.88049116905,0.008226895753570718
2019-06-01,0.0253,0.3141668015503372,108339.08015380858,0.0,0.0356,0.23085387275950292,79608.97237164513,0.0,-0.0337,0.25741163097036274,88767.30190014181,0.0,-0.0409,0.1975676947197972,68130.37599270909,0.0,344845.73041830456,-0.001711311403761906
2019-07-01,0.0057,0.3167664172920469,108956.61291068529,0.0,-0.0051,0.23026449980897437,79202.96661254973,0.0,-0.0067,0.2563415427310874,88172.56097741086,0.0,-0.0073,0.19662754016789133,67633.02424796231,0.0,343965.1647486082,-0.002553506081192425
2019-08-01,0.0797,0.2991853439099085,117640.45495966691,0.0,0.1837,0.2384331937197421,93752.55157927511,0.0,0.2186,0.2732613745226673,107447.08280707287,0.0,0.0995,0.18912008784768225,74362.51016063456,0.0,393202.5995066494,0.1431465735608055
2019-09-01,0.015,0.30746857542265393,119405.06178406191,0.0,-0.0337,0.2332776189801751,90593.09059105354,0.0,-0.0306,0.26821041754927233,104159.20207317645,0.0,-0.0023,0.19104338804789875,74191.4763872651,0.0,388348.83083555696,-0.012344192732149928
2019-10-01,-0.0215,0.310873826747177,116837.85295570458,0.0,-0.0148,0.2374761889225229,89252.31285030594,0.0,-0.0534,0.2623401339543294,98597.10068246882,0.0,-0.041,0.18930985037597084,71149.62585538723,0.0,375836.8923438665,-0.03221829833958867
2019-11-01,0.0862,0.3210475969696008,126909.27588048633,0.0,0.0164,0.22948811194270505,90716.05078105096,0.0,0.0443,0.2604746600298904,102964.95224270219,0.0,0.05,0.18898963105780386,74707.10714815659,0.0,395297.38605239603,0.05177909381691137
2019-12-01,-0.0134,0.32754536722518407,125208.6915836878,0.0,-0.0057,0.2359600930755107,90198.96929159897,0.0,-0.0745,0.2492888358099275,95294.06330062088,0.0,-0.0421,0.1872057038893778,71561.93793721919,0.0,382263.66211312683,-0.03297194567722639
2020-01-01,0.0539,0.3174341870747129,131957.44006004857,0.0,0.1061,0.24000250966865538,99769.07993343762,0.0,0.1369,0.2606201124672445,108339.82056647589,0.0,0.0569,0.1819431907893871,75633.81220584696,0.0,415700.1527658091,0.08746970734243398
2020-02-01,-0.0315,0.2938288577747585,127800.78069815703,0.0,0.0547,0.2419278429492522,105226.44860579666,0.0,0.1256,0.2803710295691096,121947.30202962525,0.0,0.0574,0.18387226970687978,79975.19302646257,0.0,434949.7243600415,0.04630638566321843
2020-03-01,0.0128,0.26251796621490436,129436.63069109344,0.0,0.1499,0.2454069278463555,120999.89325180558,0.0,0.2296,0.30411502860684064,149946.4025756272,0.0,0.1588,0.18796007733189946,92675.25367906483,0.0,493058.1801975911,0.13359809785612997
2020-04-01,0.1575,0.2807785915686579,149822.90002494067,0.0,0.099,0.24921172519085671,132978.88268373432,0.0,0.0382,0.29174462766524606,155674.35515401617,0.0,0.0264,0.17826505557523945,95121.88037619214,0.0,533598.0182388832,0.08222120566997981
2020-05-01,0.0589,0.28953069027647865,158647.46883640968,0.0,0.0396,0.25229602533171247,138244.8464380102,0.0,-0.0061,0.2823717362985106,154724.74158757666,0.0,0.0127,0.17580154809329834,96329.92825696978,0.0,547946.9851189663,0.02689096733799956
2020-06-01,0.0182,0.2909048903173434,161534.85276923233,0.0,0.0302,0.2564810470112756,142419.8408004381,0.0,0.0019,0.27917011442044937,155018.71859659307,0.0,-0.0002,0.17344394825093157,96310.66227131839,0.0,555284.0744375819,0.013390144517398284
2020-07-01,0.0062,0.2907063116485994,162536.36885640156,0.0,0.0569,0.26922060862747466,150523.52974198305,0.0,-0.0053,0.27579105008637445,154197.11938803113,0.0,-0.0463,0.1642820296375515,91851.47860815635,0.0,559108.4965945721,0.006887325484462581
2020-08-01,0.1189,0.30948426458460243,181861.9431134277,0.0,0.0416,0.2668100048455732,156785.30857924954,0.0,-0.0082,0.2602538184262721,152932.7030090493,0.0,0.0457,0.16345191214355215,96049.09118054909,0.0,587629.0458822757,0.05101075991764925
2020-09-01,0.0042,0.30389540626811684,182625.7632745041,0.0,0.0017,0.26133954465890546,157051.84360383428,0.0,0.0521,0.26774383295070375,160900.49683582076,0.0,0.045,0.167021216122274,100371.3002836738,0.0,600949.4039978329,0.0226679709059614
2020-10-01,-0.0023,0.3011240330757227,182205.72401897275,0.0,0.0221,0.2652893583707665,160522.68934747903,0.0,-0.0096,0.26336097357399574,159355.85206619688,0.0,0.0262,0.17022563497951507,103001.02835110606,0.0,605085.2937837547,0.0068822595686219845
2020-11-01,0.0242,0.326283129904001,186615.1025402319,0.0,-0.1251,0.2455515475702783,140441.3009101094,0.0,-0.0609,0.26165418731716833,149651.0806753655,0.0,-0.0754,0.16651113520855235,95234.75081343266,0.0,571942.2349391395,-0.054774193299862106
2020-12-01,0.0087,0.3301190567723172,188238.65393233192,0.0,0.0389,0.25587648545554786,145904.46751551266,0.0,-0.0414,0.25158171247652866,143455.52593540537,0.0,-0.0275,0.16242274529560638,92615.79516606327,0.0,570214.4425493132,-0.0030209211425173965
2021-01-01,0.0356,0.33300956459858194,194939.95001232292,0.0,0.019,0.2539794807478164,148676.6523983074,0.0,0.0092,0.2473149562236349,144775.3167740111,0.0,0.0473,0.16569599842996668,96996.52227741806,0.0,585388.4414620595,0.026611039252016244
2021-02-01,0.0427,0.3491871414505739,203263.88587784913,0.0,-0.0466,0.2435095176446394,141748.32039654627,0.0,-0.0431,0.237990212783592,138535.5006210512,0.0,0.0161,0.1693131281211947,98558.1662860845,0.0,582105.8731815311,-0.005607504433005062
2021-03-01,0.088,0.36455066921954365,221151.10783509986,0.0,0.0286,0.2403439653112359,145802.3223598875,0.0,-0.0123,0.22555627450385438,136831.5139634123,0.0,0.0436,0.169549090965366,102855.30233615778,0.0,606640.2464945575,0.04214761342113316
2021-04-01,-0.027,0.3713670294346242,215180.02792355217,0.0,-0.0422,0.24101310535455728,139649.46435630025,0.0,-0.0536,0.22349213692217473,129497.34481497339,0.0,-0.0754,0.1641277282886439,95100.01254001148,0.0,579426.8496348372,-0.04485920117725717
2021-05-01,-0.0129,0.36610655047739343,212404.20556333836,0.0,0.056,0.2541836316937014,147469.83436025307,0.0,-0.0197,0.2188085330357102,126946.24712211841,0.0,-0.0184,0.1609012847931951,93350.17230927527,0.0,580170.459354985,0.0012833539222707468
2021-06-01,-0.0333,0.3743370790758833,205331.1455180792,0.0,-0.1202,0.2365348666064364,129743.96027015065,0.0,-0.0139,0.22821744687088916,125181.69428712096,0.0,-0.0545,0.1609106074467912,88262.58791841977,0.0,548519.3879937705,-0.054554779290905575
2021-07-01,0.0488,0.3744095151724623,215351.30541936145,0.0,0.051,0.23707689720388658,136360.90224392834,0.0,0.0622,0.23117799400369565,132967.99567177988,0.0,0.0253,0.15733559361995542,90495.6313927558,0.0,575175.8347278255,0.04859709121960454
2021-08-01,0.0498,0.3815752568737635,226075.80042924566,0.0,0.0198,0.23470968028104755,139060.84810835813,0.0,0.0155,0.22790464575041097,135028.99960469248,0.0,0.0201,0.155810417094778,92314.59358375019,0.0,592480.2417260464,0.030085420759043968
2021-09-01,-0.0051,0.37559970083478594,224922.8138470565,0.0,0.0118,0.23495856358992917,140701.76611603674,0.0,0.0129,0.22839434722442545,136770.873699593,0.0,0.0447,0.16104738835085938,96441.05591694382,0.0,598836.5095796301,0.010728235991577018
2021-10-01,0.1147,0.38806158270972635,250721.46059531387,0.0,0.0583,0.23047163693007855,148904.6790806017,0.0,0.0669,0.22585331939608783,145920.8451500958,0.0,0.0425,0.1556134609641072,100539.80079341393,0.0,646086.7856194254,0.07890346577726848
2021-11-01,-0.0165,0.3842337529093156,246584.55649549118,0.0,-0.0131,0.22898716125341273,146954.02778464582,0.0,0.0179,0.2314472846584898,148532.8282782825,0.0,-0.0085,0.1553318011787819,99685.21248666992,0.0,641756.6250450894,-0.0067021345594996395
2021-12-01,0.0383,0.39363074488058425,256028.7450092685,0.0,0.0259,0.23178579055450896,150760.13710426816,0.0,-0.0274,0.22210431733233357,144463.02878345756,0.0,-0.0051,0.1524791472325732,99176.8179029879,0.0,650428.7287999821,0.013513072427235873
2022-01-01,-0.0873,0.24356833289888755,148411.56863095934,-93421.57,-0.0538,0.25250833741446915,153858.91097605854,11847.04,-0.0743,0.2468249007498278,150395.86739984664,18004.15,-0.0366,0.25709842893681545,156655.75519173854,63430.36,609322.1021986031,-0.06319927884676813
2022-02-01,-0.0683,0.23505438077038177,138275.05849346484,0.0,0.0219,0.26727328536350237,157228.42112643423,0.0,-0.0551,0.2415718084936529,142109.0551061151,0.0,-0.0383,0.2561005253724631,150655.83976789497,0.0,588268.3744939091,-0.03455270640721275
2022-03-01,-0.0429,0.2437255906653595,132343.0584840952,0.0,-0.0625,0.2714577806867987,147401.6448060321,0.0,-0.1274,0.22836888155935892,124004.36148559602,0.0,-0.0757,0.2564477470884828,139251.19269746533,0.0,543000.2574731887,-0.07695147144305492
2022-04-01,-0.0558,0.2337497178084084,124958.31582068269,0.0,0.0135,0.27945508390068335,149391.56701091354,0.0,-0.0638,0.21716584858457205,116092.883222815,0.0,0.0351,0.26962934970633623,144138.90956114637,0.0,534581.6756155576,-0.015503826640536733
2022-05-01,-0.0374,0.23704029013160355,120284.87480898916,0.0,-0.0674,0.2745570774863335,139322.57539437796,0.0,-0.0607,0.21489240634461518,109046.04521119012,0.0,-0.0371,0.2735102260374478,138791.35601642783,0.0,507444.8514309851,-0.050762727984129064
2022-06-01,-0.0013,0.22323217732290612,120128.50447173747,0.0,0.0728,0.2777480275920157,149465.25888308868,0.0,0.0744,0.217714143881726,117159.07097490267,0.0,0.0907,0.2813056512033523,151379.73200711783,0.0,538132.5663368466,0.0604749753974696
2022-07-01,0.0915,0.23911150685875843,131120.26263090144,0.0,-0.0229,0.26632377486828135,146042.50445466596,0.0,0.0226,0.21848034530627322,119806.86597893547,0.0,0.0001,0.2760843729666872,151394.86998031853,0.0,548364.5030448213,0.019013784610036
2022-08-01,-0.0537,0.23566180529089742,124079.10452762204,0.0,-0.0422,0.26567130828337604,139879.51076667907,0.0,-0.0584,0.21425881922985976,112810.14500576563,0.0,-0.0109,0.2844080671958669,149744.66589753306,0.0,526513.4261975997,-0.03984772304897999
2022-09-01,-0.0449,0.22435232092132995,118507.9527343318,0.0,0.0226,0.27079644841302003,143040.78771000603,0.0,-0.0353,0.2060267003341991,108827.9468870621,0.0,0.0541,0.29882453033145084,157845.8523225896,0.0,528222.5396539896,0.0032460966261256274
2022-10-01,0.0596,0.2421341005080462,125571.02671729798,0.0,-0.0353,0.2660839525603495,137991.4479038428,0.0,-0.0795,0.19316602388215362,100176.12510954066,0.0,-0.0189,0.29861592304945067,154862.56571369266,0.0,518601.1654443741,-0.018214622601901764
2022-11-01,0.0485,0.24331775129592734,131661.22151308693,0.0,0.0774,0.2747546535842654,148671.98597160025,0.0,0.0636,0.19690578313911733,106547.32666650745,0.0,-0.0041,0.28502181198069,154227.6291942665,0.0,541108.1633454611,0.0433994356372136
2022-12-01,-0.056,0.23188246883405988,124288.19310835405,0.0,0.0342,0.2868611383796245,153756.56789182898,0.0,-0.0278,0.193257436973493,103585.31098517854,0.0,0.0009,0.28799895581282275,154366.43406054136,0.0,535996.5060459028,-0.009446646060475072
2023-01-01,0.0276,0.23525092168908027,127718.54723814463,0.0,0.0239,0.2899803588378528,157431.34986444368,0.0,0.0419,0.19879322348113942,107925.53551545752,0.0,-0.0294,0.2759754959919274,149828.06089916144,0.0,542903.4935172073,0.01288625465538562
2023-02-01,-0.01,0.23658939216808098,126441.36176576318,0.0,-0.037,0.2836766635453473,151606.38991945927,0.0,-0.0353,0.19481509058681215,104115.76411176188,0.0,0.0163,0.2849188536997596,152270.25829181776,0.0,534433.774088802,-0.015600782698107385
2023-03-01,0.0138,0.23556340424698152,128186.25255813071,0.0,0.0555,0.29406417204460134,160020.54455998924,0.0,0.0243,0.19597922413417557,106645.7771796777,0.0,-0.0194,0.27439319957424146,149316.2152809565,0.0,544168.7895787542,0.018215569378170704
2023-04-01,-0.0086,0.23744437109860908,127083.85078613079,0.0,-0.0125,0.2952462300617085,158020.2877529894,0.0,-0.0221,0.19485413313163188,104288.90550400682,0.0,-0.0234,0.27245526570805045,145822.21584338212,0.0,535215.2598865092,-0.016453589150484116
2023-05-01,0.0143,0.2403851837476819,128901.14985237246,0.0,-0.0019,0.2941289744316592,157720.0492062587,0.0,-0.0212,0.19036319053029974,102077.98070732187,0.0,0.0117,0.2751226512903592,147528.33576874968,0.0,536227.5155347027,0.0018913056559863861
2023-06-01,0.0267,0.25361974829241785,132342.8105534308,0.0,-0.057,0.2850239210527387,148730.00640150195,0.0,-0.0361,0.18855878204356466,98392.96560378755,0.0,-0.0351,0.2727975486112788,142350.09118326657,0.0,521815.87374198687,-0.026875983374976875
2023-07-01,0.0051,0.2590757353265399,133017.75888725332,0.0,-0.0018,0.28915671028406886,148462.29238997924,0.0,-0.0526,0.18155764631182697,93217.49561302832,0.0,-0.0254,0.27020990807756423,138734.3988672116,0.0,513431.94575747254,-0.016066832011821464
2023-08-01,0.015,0.25818986886597517,135013.02527056212,0.0,0.0199,0.2895591427231625,151416.69200853983,0.0,-0.0019,0.1779241971325581,93040.38237136356,0.0,0.034,0.2743267912783042,143451.3684286968,0.0,522921.4680791623,0.018482531911195643
2023-09-01,-0.0213,0.25612931757512253,132137.24783229915,0.0,-0.0199,0.28765914049759284,148403.4998375699,0.0,-0.0558,0.17028230409447848,87848.72903504148,0.0,0.0283,0.28592923783280616,147511.0421552289,0.0,515900.5188601394,-0.013426393153856964
2023-10-01,-0.0193,0.24910208732419997,129586.99894913578,0.0,0.0762,0.30701038423957655,159711.84652519273,0.0,-0.0551,0.15956486384809718,83008.2640652107,0.0,0.0027,0.28432266458812633,147909.32196904803,0.0,520216.4315085872,0.008365784663259435
2023-11-01,0.0585,0.25946833510503964,137167.83838766022,0.0,-0.0024,0.3013877815659138,159328.53809353226,0.0,0.0646,0.1671628873433793,88370.5979238233,0.0,-0.0279,0.2719809959856672,143782.6518861116,0.0,528649.6262911274,0.016210935048869057
2023-12-01,0.0328,0.26371471108812133,141666.94348677548,0.0,0.0019,0.29715550562578524,159631.26231590996,0.0,0.0681,0.17570557510313262,94388.63564243566,0.0,-0.0158,0.26342420818296086,141510.88598631104,0.0,537197.7274314321,0.01616969106793098
2024-01-01,0.0373,0.2684541431376986,146951.1204788322,0.0,0.0094,0.29435977170668814,161131.7961816795,0.0,-0.0019,0.1721040035784773,94209.29723471504,0.0,0.0254,0.265082081577136,145105.26249036336,0.0,547397.47638559,0.0189869547716206
2024-02-01,0.0547,0.27948512591846497,154989.34676902433,0.0,0.0053,0.29210149712162853,161985.7947014424,0.0,-0.0229,0.16599294473120854,92051.90432804007,0.0,0.0029,0.262420432228698,145526.06775158542,0.0,554553.1135500922,0.013072104774304316
2024-03-01,0.0364,0.2780439399011625,160630.95899141682,0.0,0.0977,0.3077831051138093,177811.80684377335,0.0,0.0099,0.16091455601834853,92963.21818088766,0.0,0.0054,0.25325839896667957,146311.90851744398,0.0,577717.8925335219,0.04177197533908927
2024-04-01,-0.0175,0.27057542217960606,157819.91720906703,0.0,0.0496,0.31997124464181936,186631.2724632245,0.0,-0.0442,0.1523367581921489,88854.24393729243,0.0,0.025,0.25711657498642576,149969.70623038008,0.0,583275.139839964,0.009619309663530418
2024-05-01,0.0656,0.27727079702764534,168172.90377798182,0.0,0.0352,0.3185347282552206,193200.69325393002,0.0,0.0424,0.15270761216089196,92621.66388023362,0.0,0.0171,0.2514868625562422,152534.18820691959,0.0,606529.449119065,0.039868507485989246
2024-06-01,0.0938,0.28357228886249936,183947.5221523565,0.0,0.0569,0.3147838370497996,204193.81270007865,0.0,0.0727,0.15316541278373969,99355.25884432661,0.0,0.0567,0.24847846130396123,161182.87667825192,0.0,648679.4703750138,0.06949377530995116
2024-07-01,0.0318,0.2798638737459754,189797.05335680145,0.0,0.0734,0.3231927015426911,219181.63855226443,0.0,0.0539,0.1544001220012864,104710.50729603582,0.0,0.0205,0.2425433027100472,164487.1256501561,0.0,678176.3248552578,0.045472156631057414
2024-08-01,0.026,0.2816089191683344,194731.7767440783,0.0,0.0258,0.32514452342969613,224836.52482691285,0.0,0.0209,0.15459058719511665,106898.95689852297,0.0,0.0033,0.23865597020685272,165029.9331648016,0.0,691497.1916343158,0.019642187865966942
2024-09-01,-0.0152,0.2802122031302339,191771.8537375683,0.0,0.0159,0.33374902276920587,228411.42557166077,0.0,-0.0186,0.15329277970950597,104910.63630021045,0.0,-0.0348,0.23274599439105428,159286.8914906665,0.0,684380.807100106,-0.010291270333854241
2024-10-01,0.0504,0.2768161349946193,201437.15516594175,0.0,0.105,0.3468421930374032,252394.62525668516,0.0,-0.0002,0.14413998571991118,104889.65417295041,0.0,0.0608,0.23220168624806617,168971.534493299,0.0,727692.9690888764,0.06328664033156461
2024-11-01,0.103,0.29081419587198554,222185.18214803375,0.0,0.0078,0.3329315609762091,254363.3033336873,0.0,0.0604,0.1455803915773091,111224.98928499661,0.0,0.043,0.23067385157449627,176237.31047651084,0.0,764010.7852432285,0.04990815865628684
2024-12-01,0.0014,0.28983167922847053,222496.241403041,0.0,0.017,0.33697569946926226,258687.47949035998,0.0,-0.0455,0.13829340808703466,106164.25227252927,0.0,0.0232,0.23489921321523247,180326.0160795659,0.0,767673.9892454962,0.004794701950577185
2025-01-01,-0.0235,0.2503974583499028,187408.41662006953,-30577.74,0.0136,0.2599107642130405,194528.59108342888,-66768.98,-0.0445,0.24501256788251688,183378.12892140172,85754.25,-0.0458,0.24467920955453984,183128.6289591218,11592.48,748443.7655840219,-0.02504998727438268
2025-02-01,-0.0199,0.24320930567533255,183678.98912933015,0.0,0.0154,0.2615419200536636,197524.33138611368,0.0,0.0471,0.25424733186653553,192015.23879359974,0.0,-0.0061,0.24100144240446836,182011.54432247116,0.0,755230.1036315147,0.00906726511670164
2025-03-01,-0.0707,0.22772102888771684,170692.8845978865,0.0,0.0779,0.28404476656051686,212911.47680109195,0.0,-0.0289,0.24876390780165644,186465.9983924647,0.0,-0.0138,0.23947029675010992,179499.78501082107,0.0,749570.1448022642,-0.007494350135190175
2025-04-01,-0.0315,0.22396323816576696,165316.05873305307,0.0,0.0277,0.2964333924090266,218809.1247084822,0.0,-0.0408,0.24230954173130323,178858.18565805216,0.0,-0.0242,0.23729382769390328,175155.8902135592,0.0,738139.2593131466,-0.015249920995896948
2025-05-01,0.0703,0.23651947836161308,176937.7776619867,0.0,0.0082,0.29488892768162595,220603.35953109176,0.0,-0.0277,0.23246386326227836,173903.8139153241,0.0,0.0085,0.23612773069448256,176644.71528037445,0.0,748089.6663887771,0.0134803926902487
2025-06-01,0.0147,0.24379097089981178,179538.76299361791,0.0,-0.029,0.2908645142931609,214205.8621046901,0.0,-0.0112,0.2334946600202774,171956.0911994725,0.0,-0.0334,0.2318498547867499,170744.78179000993,0.0,736445.4980877904,-0.015565204044584724
2025-07-01,0.0401,0.24891420422618074,186738.26738966198,0.0,0.0139,0.28949617514274595,217183.3235879453,0.0,0.0027,0.22982905672961537,172420.37264571106,0.0,0.0183,0.231760563901458,173869.41129676712,0.0,750211.3749200854,0.018692322606409517
2025-08-01,-0.0102,0.2492215172398351,184833.53706228742,0.0,0.0177,0.2980238429977971,221027.46841545193,0.0,-0.0322,0.2249981557539001,166868.43664651917,0.0,-0.0285,0.22775648400846765,168914.13307480927,0.0,741643.5751990678,-0.011420514280965466
2025-09-01,0.0175,0.24538630448904825,188068.12396087745,0.0,0.1001,0.31725870118914895,243152.31800383868,0.0,0.0142,0.22081721655849457,169237.96844689973,0.0,-0.0175,0.2165377777633082,165958.1357460001,0.0,766416.546157616,0.03340279857733375
